"customer_id","First name","Last name","gender","language","agree_for_promo","autopay_card","customer_category","status","data_of_birth"
"328","Chloe","Gagnon","female","English","No","No","business","inactive","1967-11-26 00:00:00"
"329","Abigail","Cote","female","English","No","Yes"," physical","active","1941-12-12 00:00:00"
"330","Isla","Patel","female","English","No","No","business","active","1968-05-18 00:00:00"
"331","Nathan","Evans","male","English","No","No"," physical","active","1998-08-16 00:00:00"
"332","Nora","Levesque","female","French","No","No","business","active","1952-06-07 00:00:00"
"333","Leah","Murphy","female","French","Yes","No"," physical","active","1949-06-11 00:00:00"
"334","Elliot","Pelletier","male","English","Yes","No"," physical","active","1970-12-11 00:00:00"
"335","Leah","Johnston","female","French","No","Yes"," physical","active","1958-11-15 00:00:00"
"336","Nora","Lavoie","female","English","Yes","Yes"," physical","active","1959-05-06 00:00:00"
"337","Mason","Rogen","male","English","Yes","No"," physical","active","1991-06-01 00:00:00"
"338","James","Gagnon","male","French","No","Yes"," physical","active","1987-08-03 00:00:00"
"339","Miles","King","male","English","Yes","No"," physical","active","1971-04-19 00:00:00"
"340","Mia","Leblanc","female","English","No","No"," physical","inactive","1949-11-18 00:00:00"
"341","Nora","Cameron","female","English","Yes","Yes"," physical","active","1963-03-31 00:00:00"
"342","Jack","Khan","male","English","No","No"," physical","active","1964-04-01 00:00:00"
"343","William","Beaulieu","male","English","Yes","Yes"," physical","active","1973-02-07 00:00:00"
"344","Everly","Graham","female","English","No","Yes"," physical","active","1940-03-01 00:00:00"
"345","Nora","Jackson","female","French","Yes","Yes"," physical","active","1974-06-08 00:00:00"
"346","Everly","Gauthier","female","English","No","No"," physical","active","1989-11-03 00:00:00"
"347","Amelia","Johnston","female","French","No","No"," physical","active","1946-01-03 00:00:00"
"348","Isabella","Davis","female","English","Yes","No"," physical","active","1948-03-31 00:00:00"
"349","Amelia","Martin","female","French","Yes","No"," physical","active","1948-01-01 00:00:00"
"350","Jacob","Richard","male","English","No","No"," physical","active","1943-07-17 00:00:00"
"351","Levi","Evans","male","English","No","Yes","business","active","1956-01-04 00:00:00"
"352","Everly","Landry","female","English","No","Yes"," physical","active","1960-04-04 00:00:00"
"353","Ava","Kennedy","female","French","Yes","No"," physical","active","1996-01-17 00:00:00"
"354","Leah","Nguyen","female","English","No","No"," physical","active","1950-06-30 00:00:00"
"355","Noah","Jackson","male","English","No","No"," physical","active","1995-12-05 00:00:00"
"356","Aria","Evans","female","English","No","No"," physical","active","1978-04-24 00:00:00"
"357","Nathan","Evans","male","English","Yes","No"," physical","active","1945-01-24 00:00:00"
"358","Ella","Fortin","female","English","No","Yes"," physical","active","1942-04-30 00:00:00"
"359","Owen","Martin","male","English","Yes","No"," physical","active","1980-01-11 00:00:00"
"360","Leo","Grant","male","English","No","No"," physical","active","1975-04-17 00:00:00"
"361","Avery","Fortin","female","French","No","No"," physical","active","1993-05-03 00:00:00"
"362","Zoey","Evans","female","English","Yes","No","business","active","1970-03-06 00:00:00"
"363","Henry","Harris","male","English","No","Yes"," physical","inactive","1942-09-24 00:00:00"
"364","Everly","Michaud","female","English","No","Yes"," physical","active","1967-01-22 00:00:00"
"365","Liam","Campbell","male","English","Yes","No"," physical","active","1955-02-08 00:00:00"
"366","Ella","Lapointe","female","English","Yes","No"," physical","active","1969-07-13 00:00:00"
"367","Sophia","Levesque","female","English","No","Yes"," physical","active","1957-03-04 00:00:00"
"368","Sophia","Hall","female","English","Yes","No"," physical","active","1940-09-02 00:00:00"
"369","Avery","Jackson","female","French","No","No"," physical","active","1965-02-27 00:00:00"
"370","Lucas","Johnston","male","English","Yes","No","business","active","1964-01-01 00:00:00"
"371","Jacob","Chen","male","English","Yes","No"," physical","active","2001-05-22 00:00:00"
"372","Jack","Landry","male","English","No","No"," physical","active","1989-09-14 00:00:00"
"373","Theodore","Lavoie","male","English","No","Yes"," physical","active","1951-04-01 00:00:00"
"374","Charlotte","MacDonald","female","English","Yes","No"," physical","active","1959-11-23 00:00:00"
"375","Isla","Chen","female","English","No","No"," physical","active","1968-06-14 00:00:00"
"376","Luca","Lapointe","male","English","Yes","No"," physical","active","1994-06-25 00:00:00"
"377","Everly","Reynolds","female","English","No","Yes"," physical","active","1954-12-31 00:00:00"
"378","Everly","Morin","female","English","Yes","Yes"," physical","active","1976-02-01 00:00:00"
"379","Jacob","Anderson","male","English","No","No"," physical","active","1978-10-17 00:00:00"
"380","Leo","Chen","male","English","Yes","Yes"," physical","active","1994-03-23 00:00:00"
"381","Sophia","Hall","female","French","Yes","No"," physical","active","1969-03-20 00:00:00"
"382","Avery","Evans","female","English","Yes","Yes"," physical","active","1964-04-05 00:00:00"
"383","Noah","Harris","male","English","No","No"," physical","active","1995-09-08 00:00:00"
"384","Elliot","Johnson","male","French","Yes","Yes","business","active","2000-11-03 00:00:00"
"385","Sophia","Lewis","female","English","No","No"," physical","active","1958-03-31 00:00:00"
"386","Aria","Cote","female","French","No","No"," physical","active","1968-04-26 00:00:00"
"387","Noah","Richard","male","English","No","Yes","business","active","1958-10-29 00:00:00"
"388","Logan","Mitchell","male","Chinese","No","Yes","business","active","1996-02-10 00:00:00"
"389","Chloe","Patel","female","English","No","Yes"," physical","active","1945-07-25 00:00:00"
"390","Mateo","Murphy","male","English","No","Yes"," physical","active","1968-11-18 00:00:00"
"391","Ellie","Morin","female","English","Yes","No"," physical","active","1998-02-24 00:00:00"
"392","Liam","Pelletier","male","French","No","No"," physical","active","1955-05-12 00:00:00"
"393","Everly","Beaulieu","female","French","Yes","Yes"," physical","active","1999-07-16 00:00:00"
"394","Benjamin","Reynolds","male","English","No","No"," physical","active","1959-10-31 00:00:00"
"395","Zoey","Leblanc","female","English","Yes","No"," physical","active","1974-09-21 00:00:00"
"396","Mia","Reynolds","female","English","No","Yes"," physical","inactive","1976-03-29 00:00:00"
"397","Aria","Hall","female","English","No","No"," physical","active","1984-08-04 00:00:00"
"398","Levi","Fortin","male","English","No","Yes"," physical","active","1998-05-30 00:00:00"
"399","William","Robinson","male","English","Yes","No"," physical","active","1940-10-28 00:00:00"
"400","Riley","Hall","female","English","Yes","No"," physical","active","1978-06-16 00:00:00"
"401","Chloe","King","female","English","No","Yes"," physical","active","1949-01-27 00:00:00"
"402","Sophia","Lapointe","female","French","Yes","Yes"," physical","active","1957-01-30 00:00:00"
"403","Noah","Hall","male","English","Yes","No"," physical","active","1977-07-27 00:00:00"
"404","William","Johnston","male","English","Yes","Yes"," physical","active","1965-04-18 00:00:00"
"405","Noah","Martin","male","English","No","Yes"," physical","active","1969-03-29 00:00:00"
"406","Ethan","Harris","male","English","No","Yes"," physical","active","1942-08-08 00:00:00"
"407","Mila","Hall","female","English","Yes","No","business","active","1971-05-24 00:00:00"
"408","Miles","Evans","male","English","No","No"," physical","active","1969-04-21 00:00:00"
"409","Sophia","Martin","female","French","Yes","No"," physical","active","1946-04-14 00:00:00"
"410","Everly","Cote","female","English","Yes","No"," physical","active","1951-10-22 00:00:00"
"411","Charlotte","Cote","female","English","No","No"," physical","active","1943-08-05 00:00:00"
"412","Owen","Fortin","male","English","Yes","No"," physical","active","1981-05-25 00:00:00"
"413","Jack","Hall","male","English","Yes","Yes"," physical","active","1984-05-24 00:00:00"
"414","Jackson","Lin","male","English","Yes","Yes"," physical","active","1997-11-19 00:00:00"
"415","Abigail","Kennedy","female","English","No","Yes"," physical","active","1961-09-22 00:00:00"
"416","Everly","Gagnon","female","English","Yes","No"," physical","active","1959-02-20 00:00:00"
"417","Isabella","Nadeau","female","French","No","Yes","business","active","1979-09-17 00:00:00"
"418","Charlie","Beaulieu","female","English","Yes","No"," physical","active","1948-04-26 00:00:00"
"419","Mateo","Evans","male","French","No","Yes"," physical","active","1978-12-03 00:00:00"
"420","William","Chen","male","English","No","No"," physical","active","1978-02-15 00:00:00"
"421","Lily","Pelletier","female","French","No","Yes","business","active","1990-01-18 00:00:00"
"422","Miles","Morrison","male","French","Yes","Yes"," physical","active","1953-05-25 00:00:00"
"423","Isabella","Cote","female","English","Yes","No"," physical","active","1946-10-12 00:00:00"
"424","Isabella","Gauthier","female","English","No","No"," physical","active","1971-01-11 00:00:00"
"425","Owen","Anderson","male","English","No","No"," physical","active","1959-11-30 00:00:00"
"426","Miles","Gagnon","male","English","No","Yes"," physical","active","1970-07-04 00:00:00"
"427","Ethan","Rogen","male","English","No","Yes","business","active","1950-12-03 00:00:00"
"428","Oliver","Khan","male","English","Yes","Yes"," physical","active","1998-06-26 00:00:00"
"429","Scarlett","Johnson","female","English","Yes","Yes"," physical","active","1957-09-25 00:00:00"
"430","Grayson","Campbell","male","English","No","No","business","active","1940-11-22 00:00:00"
"431","Oliver","Anderson","male","French","No","Yes"," physical","active","1967-01-22 00:00:00"
"432","Nora","Michaud","female","English","Yes","No"," physical","active","1944-09-01 00:00:00"
"433","James","Cameron","male","English","No","Yes"," physical","active","1984-04-05 00:00:00"
"434","Henry","Nadeau","male","French","Yes","No"," physical","active","1967-10-03 00:00:00"
"435","Grayson","Gauthier","male","English","No","No"," physical","active","1996-03-05 00:00:00"
"436","Avery","MacDonald","female","English","Yes","Yes"," physical","active","1976-03-29 00:00:00"
"437","Benjamin","Nadeau","male","French","No","No"," physical","active","1950-09-22 00:00:00"
"438","Elliot","Campbell","male","English","Yes","No"," physical","active","1960-12-02 00:00:00"
"439","Riley","Lewis","female","English","Yes","Yes"," physical","active","1940-02-18 00:00:00"
"440","Jackson","Leblanc","male","English","Yes","Yes"," physical","active","1950-05-05 00:00:00"
"441","Jack","Khan","male","English","Yes","Yes"," physical","active","1999-10-11 00:00:00"
"442","Sophia","MacDonald","female","English","Yes","Yes"," physical","active","1983-09-23 00:00:00"
"443","Henry","Lin","male","French","No","No"," physical","active","1941-04-30 00:00:00"
"444","Zoey","Bouchard","female","French","No","No"," physical","active","1960-10-12 00:00:00"
"445","Riley","King","female","English","No","Yes"," physical","active","1969-07-10 00:00:00"
"446","Lily","Khan","female","English","No","No"," physical","active","1943-10-29 00:00:00"
"447","Sophia","Hall","female","French","No","Yes"," physical","active","1947-02-12 00:00:00"
"448","Noah","Lavoie","male","English","No","Yes"," physical","active","1995-12-16 00:00:00"
"449","Zoey","Girard","female","English","No","Yes"," physical","active","1982-07-02 00:00:00"
"450","Owen","Gagnon","male","English","No","No"," physical","active","1976-11-01 00:00:00"
"451","Mia","Murphy","female","English","Yes","No"," physical","inactive","1961-10-07 00:00:00"
"452","Leo","King","male","English","No","Yes"," physical","active","1940-01-18 00:00:00"
"453","Jackson","Fortin","male","English","No","Yes","business","active","1963-01-24 00:00:00"
"454","Benjamin","Morin","male","English","Yes","No"," physical","active","1949-01-05 00:00:00"
"455","Henry","Belanger","male","English","No","Yes"," physical","active","1980-04-30 00:00:00"
"456","Noah","Kennedy","male","English","No","Yes"," physical","active","1991-06-28 00:00:00"
"457","Leo","Patel","male","English","No","Yes"," physical","active","1992-06-24 00:00:00"
"458","Emma","Mitchell","female","French","Yes","Yes"," physical","active","1965-06-19 00:00:00"
"459","Jackson","Morin","male","English","Yes","No","business","active","1999-01-16 00:00:00"
"460","Nathan","Cote","male","Chinese","No","Yes"," physical","active","1967-10-06 00:00:00"
"461","Isla","Johnson","female","Chinese","Yes","Yes"," physical","active","1996-07-13 00:00:00"
"462","Isla","Lin","female","French","Yes","Yes"," physical","inactive","1994-01-09 00:00:00"
"463","Liam","Nguyen","male","English","Yes","No"," physical","active","1945-03-06 00:00:00"
"464","Scarlett","Peters","female","English","No","No"," physical","active","2000-05-08 00:00:00"
"465","Theodore","Bouchard","male","English","No","Yes"," physical","active","1953-01-16 00:00:00"
"466","Mila","Reynolds","female","English","No","Yes"," physical","active","1976-07-06 00:00:00"
"467","Ellie","Grant","female","English","No","Yes"," physical","active","1986-12-27 00:00:00"
"468","Everly","Fortin","female","English","Yes","Yes"," physical","active","1965-04-13 00:00:00"
"469","James","King","male","English","Yes","No"," physical","active","1947-11-18 00:00:00"
"470","Scarlett","Lewis","female","French","No","No","business","active","1947-03-30 00:00:00"
"471","Charlie","Johnson","female","English","Yes","Yes","business","active","1998-04-17 00:00:00"
"472","Charlie","Lapointe","female","English","No","Yes"," physical","active","1981-01-14 00:00:00"
